id,symbol,name,market_cap_rank,current_price,market_cap,total_volume,liquidity_ratio,volatility_24h_pct,price_change_percentage_1h_in_currency,price_change_percentage_24h,price_change_percentage_7d_in_currency,price_change_percentage_30d_in_currency,ath_drawdown_pct,TARGET_RISK
usd,usd+,Overnight.fi USD+,453,0.990913,47648125,52.84,1.10896283956609e-06,0.01998157254975164,-0.010446129273728953,-0.00932,-0.7475838746745075,-0.6374915589781761,-20.91285,0
plume,plume,Plume,452,0.0099101,47631454,5043073.0,0.1058769484551112,9.757015569974062,-1.160676965442423,-6.90836,-11.939836863100512,-31.996389331973496,-95.99351,0
paxos-standard,usdp,Pax Dollar,454,0.999752,47558011,9552923.0,0.20086885046559244,0.08182029143227375,0.03155834766436599,-0.00524,0.028399270448846718,0.05050475576267178,-15.60224,0
moonbirds,birb,Moonbirds,456,0.165872,47324768,6535691.0,0.13810296967541394,18.897101379376878,-1.9479237529620868,-15.12038,-17.612017217545535,0.0,-65.26023,0
burnedfi,burn,BurnedFi,458,3.81,47154257,61291.0,0.0012997978104076584,6.824146981627302,-1.230154657319783,-5.019,34.86150698329652,-1.3271290647641936,-62.66747,0
fractal-bitcoin,fb,Fractal Bitcoin,457,0.491896,47135066,2033168.0,0.043134934827501886,0.9798819262608338,0.09050044227122164,-0.16882,-3.09783237674899,22.73658745667634,-98.73178,0
sygnum-fiusd-liquidity-fund,fiusd,Sygnum FIUSD Liquidity Fund,459,11776.31,47077683,0.0,0.0,0.010105032900787177,0.0,0.01011,0.07027508404117097,0.3031330276167062,0.0,0
pythia,pythia,PYTHIA,460,0.04707936,46992973,307998.0,0.006554128848157787,8.720827980669247,-1.103953303101779,-7.0172,35.192218477065865,0.6888960569102708,-62.27072,0
peanut-the-squirrel,pnut,Peanut the Squirrel,461,0.0468452,46807484,11399827.0,0.24354710028849233,8.04748405386251,-0.3583669144038084,-5.1486,0.05675163313779365,-35.309999737027844,-98.07977,0
chia,xch,Chia,462,2.6,46743965,2118681.0,0.04532523075438723,12.692307692307695,-0.685271924561516,-10.89555,-11.787286864112243,-42.747965065187756,-99.84213,0
avantis,avnt,Avantis,464,0.178336,46030660,10387601.0,0.2256670010814531,15.128184999102803,0.2969909869684884,-10.45905,-8.18658518681421,-36.307817776166225,-93.25078,0
zama,zama,Zama,463,0.02089529,46026116,42140881.0,0.9155862945289583,15.272054132773471,0.23077210559065117,5.54972,21.338131184200588,0.0,-47.34796,0
ethgas-2,gwei,ETHGas,465,0.02620978,45860998,11852975.0,0.25845436246284914,10.716190673862961,-0.32298230341300804,-9.13889,-2.5185881663036254,0.0,-43.67242,0
drift-protocol,drift,Drift Protocol,466,0.082473,45836427,7775492.0,0.16963564808400097,13.554739126744519,-0.3687576139396026,-9.85327,-6.583586256460124,-48.199976574151734,-96.84073,0
anvil,anvl,Anvil,467,0.0005705,45792147,2044.71,4.465197930116708e-05,6.6187554776511766,-0.010132697278998733,-5.87542,15.261565115971296,-7.123272989342603,-93.85846,0
centrifuge-2,cfg,Centrifuge,468,0.078719,45530496,963921.0,0.0211708873103425,8.372819776674008,-2.100695162011795,-6.03512,-1.0825488665491256,-35.762844949644574,-80.25708,0
omni-network,omni,Omni Network [Old],469,0.872644,45379519,66317.0,0.001461386137653861,11.91872057792181,1.8383967094516365,-7.75429,-6.568422861437859,-32.392852501600544,-98.37842,0
dai-on-pulsechain,dai,DAI on PulseChain,470,0.00101857,45188934,722266.0,0.015983249350382995,21.120786985676,-0.4705579298778781,-9.3734,-22.609253357414982,-42.19244330146704,-97.0139,0
victoria-vr,vr,Victoria VR,471,0.0026716,44874020,1047078.0,0.023333724056815056,2.287019014822583,-0.08913990313559327,-1.15098,-6.289933841864094,-28.231983890810238,-99.56636,0
lcx,lcx,LCX,473,0.04754764,44743793,128023.0,0.0028612460280244903,2.2026540118500155,-0.10468240529237069,-2.15679,-4.606345216008117,-13.995891354545925,-91.56659,0
celo,celo,Celo,474,0.075214,44743194,5211894.0,0.11648462110237369,10.085888265482502,-1.1925037742341016,-7.44972,-8.880016912537938,-35.6520185767596,-99.23066,0
apex-token-2,apex,APEX,472,0.325716,44724506,3147754.0,0.07038096742756644,8.715568163676322,-0.02488577277371224,-6.69437,11.319722564287277,-11.62820822162384,-91.51279,0
ssv-network,ssv,SSV Network,475,3.05,44678414,9785649.0,0.21902409069399822,9.836065573770487,-0.7624537278047065,-7.61734,1.249433083467768,-19.01135056672593,-95.37326,0
gemini-dollar,gusd,Gemini Dollar,476,0.999446,44547211,392837.0,0.008818442079348133,0.09615326891097566,-0.0009100076500235274,0.00657,0.008413810434630188,0.44356821077475383,-69.75103,0
bora,bora,BORA,479,0.03862043,44529072,1188651.0,0.026693819264861394,8.463551545127798,-0.5867741658593358,-3.9774,-1.0486776455856697,-17.98215540520476,-97.60355,0
hex-trust-usdx,usdx,Hex Trust USD,478,0.999439,44417416,47896.0,0.0010783157669505133,0.09875540178039482,0.00010690591544824765,0.059,0.0025544867172542975,0.08032754102121546,-25.52992,0
quai-network,quai,Quai Network,477,0.04747648,44394120,349964.0,0.007883116052306027,7.387573804966166,0.4439564034877105,-4.14449,-9.55067191562114,-52.25267419842206,-86.85552,1
gunz,gun,Gunz,480,0.0285105,44329051,17870228.0,0.4031267892470786,5.872012065730173,-0.7810401988250605,-2.71942,-3.2520197341606356,12.624042428510965,-75.23291,0
ardor,ardr,Ardor,481,0.04467637,44122157,866890.0,0.019647498194614556,5.53529751857637,0.8573718379740362,-3.01342,-1.5034304837723755,-23.02910978255845,-97.84046,0
circle-internet-group-ondo-tokenized-stock,crclon,Circle Internet Group (Ondo Tokenized Stock),482,62.49,43775482,4799273.0,0.10963381282700668,3.840614498319729,-0.7042997161998088,0.84562,6.503313064899419,-17.209307774203904,-60.53454,0
casper-network,cspr,Casper Network,483,0.00315627,43773378,1332808.0,0.03044791288440202,11.958419273382827,-1.788111035909311,-7.57751,-3.753393769605642,-36.070086678716905,-99.76118,0
mask-network,mask,Mask Network,484,0.437695,43766337,8483026.0,0.1938253594309252,7.863695038782721,-0.4856973620652175,-5.71724,-3.60326662196567,-27.96713099882997,-98.94459,0
banana-for-scale-2,bananas31,Banana For Scale,486,0.00433996,43370156,7330620.0,0.16902452460627534,9.25008525424196,0.5480723291074028,-6.13356,0.2805539863520601,12.87657466050772,-92.50939,0
terra-luna-2,luna,Terra,485,0.063058,43362712,35007587.0,0.8073200541515946,11.850994322687061,-1.4561020999060903,-2.38283,4.195151204570078,-21.526841692008038,-99.66648,0
ankr,ankr,Ankr Network,487,0.00431599,43159820,7576132.0,0.17553669130223434,8.375366949413692,-0.5571482210426245,-6.08221,-5.941267365447173,-32.42025279537664,-97.97916,0
dusk-network,dusk,DUSK,488,0.085829,42900301,15870752.0,0.3699450034161765,20.22160342075522,0.12222018319777411,-14.74494,-15.972959073153492,-61.23350138155238,-92.12899,0
altlayer,alt,AltLayer,489,0.00786188,42760293,6362591.0,0.14879671194021052,10.814716073000357,-0.6554277145633336,-7.58186,-9.181743067128581,-32.27282825343108,-98.84077,0
status,snt,Status,490,0.01082301,42730032,1546941.0,0.03620266420582133,5.071602077425779,-0.3814914851411199,-2.98238,-6.231462065914379,-23.712129082592615,-98.42544,0
yzy,yzy,YZY,491,0.326983,42553051,1317517.0,0.030961751720223304,1.38814556108422,0.3049884360384371,-0.34883,-2.998071853492319,-5.669438330758573,-88.91322,0
gohome,gohome,GOHOME,492,81.12,42534681,1075761.0,0.025291385164026504,6.262327416173585,0.0679504364584345,-5.09843,-5.239213323177292,-27.670178069760386,-70.80696,0
tagger,tag,TAGGER,495,0.00039065,42381786,2296387.0,0.05418334659138716,3.4685780110072892,0.5966397658178435,1.53683,3.975047531578734,-1.7310382048978323,-69.28127,0
vana,vana,Vana,493,1.38,42369141,4545374.0,0.10728029628922617,13.768115942028983,-0.07082752142319053,-10.13049,-15.50840777453511,-36.99362219713655,-96.09911,0
uma,uma,UMA,494,0.468024,42213569,5519093.0,0.13074215544295723,12.233347007845763,-0.5264674892215895,-8.33356,-5.399532024812208,-35.129687568720946,-98.87231,0
unipoly,unp,Unipoly,496,0.150693,42078098,372916.0,0.008862472823747879,4.272925749703039,-0.5357499838212216,-2.87949,-4.7585021354957835,-4.892413311823252,-49.71721,0
would,would,would,497,0.04173043,41844026,15174.76,0.0003626505728679167,6.070917553449609,-0.6545004475693607,-2.19841,-3.5252993392539316,-60.48284237037402,-94.03058,1
austin-capitals,aux,Austin Capitals,499,4.25,41568145,22257.0,0.0005354340445069175,0.0,0.0,0.0,0.0,0.011895458690879228,-2.9458,0
atoshi,atos,Atoshi,500,0.04600608,41550884,15452.73,0.0003718989468431045,3.85433838310067,0.5438614852439487,-0.38311,0.09987969714692717,-3.644188814781267,-57.8593,0
fulcrom,ful,Fulcrom,498,0.0024968,41485572,13087.24,0.0003154648560709251,3.915011214354381,-1.5975773771592368,-3.38184,-8.909817062656462,-17.011790031310674,-93.73763,0
api3,api3,Api3,502,0.291615,41462921,6749115.0,0.162774711410226,10.332458892718146,-0.9451526870332938,-7.18258,-5.804154594980013,-27.867469318570993,-97.17363,0
pundi-x-2,pundix,Pundi X,501,0.160344,41429999,1893270.0,0.045698045998021866,8.245397395599468,-0.356471586460815,-3.75028,-3.162215222931674,-29.80263732566904,-98.4065,0
changenow,now,ChangeNOW,503,0.494223,41287900,4355.59,0.00010549313479251791,3.581986269356134,-0.6177228452809885,-2.14141,-2.042813255955198,-24.499177688274358,-31.5081,0
sahara-ai,sahara,Sahara AI,504,0.01486759,41275036,5437288.0,0.13173308922129104,8.85160271436055,-0.1556341761532573,-5.92196,-4.432501642972942,-36.92714604699559,-90.7568,0
snek,snek,Snek,505,0.00055126,41208455,2044764.0,0.049620011233131645,8.692812828792224,-0.2863009071932924,-7.78784,-1.0064878842963207,-33.29842904174164,-93.84596,0
icon,icx,ICON,506,0.03752355,40927196,480151.0,0.0117318323004586,8.571790249056928,-0.72610041956755,-6.63937,-5.595624346679826,-31.777656732529874,-99.71291,0
memecoin-2,meme,Memecoin,507,0.00066084,40870072,6823620.0,0.16695884460394395,8.097270141032624,-0.3852219768684382,-5.43147,-3.529128478261317,-44.10617850418679,-98.82832,0
ontology,ont,Ontology,508,0.04369587,40823848,4655582.0,0.11404074402785352,10.77451942254497,-1.1264078085380202,-7.20453,-2.153393433870005,-26.705962219388407,-99.60029,0
sign-global,sign,Sign,509,0.02483759,40735860,7376240.0,0.18107485640416085,11.268323537025939,-2.3155773584341697,-7.29768,-9.789418662683316,-34.24246110949567,-81.09526,0
tellor,trb,Tellor Tributes,510,14.71,40548484,11406772.0,0.281311922783599,6.118286879673682,-0.5142332013832331,-3.6645,2.935388792299488,-28.14251291638031,-97.52191,0
babylon,baby,Babylon,511,0.01337207,40505981,6373043.0,0.15733585121663884,5.117008810154292,-0.8692809747512122,-2.8659,-1.1950560465987345,-22.038397942129727,-91.96358,0
binance-usd,busd,BUSD,512,1.001,40053682,2369269.0,0.05915233960263628,0.8414585414585374,0.11725079651337901,0.40125,0.16664324024503122,-0.1725352313646873,-61.21608,0
tronbank,tbk,TronBank,513,0.400724,40023453,342600.0,0.00855998106909966,5.9971451672472815,0.17363968820057263,4.03144,21.245402113548923,2.798132331448995,-86.56561,0
band-protocol,band,Band,514,0.232099,39978631,4807498.0,0.12025169145987015,5.9547865350561615,-1.1165097817350391,-3.56019,-6.025488153814726,-27.43398107869114,-98.98152,0
purr-2,purr,Purr,515,0.066847,39895598,479938.0,0.01202984850609333,4.538722754947879,0.11685726920047382,-2.96054,-8.722405523365158,27.8624655610341,-90.32003,0
bio-protocol,bio,Bio Protocol,516,0.0224683,39796630,17776316.0,0.44667892733630965,11.475857096442542,-1.1112608161374045,-8.83306,-8.362759621770635,-51.60173769717057,-97.46915,0
skale,skl,SKALE,517,0.00654962,39702903,8182834.0,0.2061016545817821,6.980863011899932,-0.5172430010300664,-3.84745,-15.353768594878444,-33.19587025070256,-99.46318,0
storx,srx,StorX,518,0.065321,39595099,2257938.0,0.0570256940132919,1.4711960931400367,-0.30027656233130434,0.52576,-0.8265781662645718,-6.7606829512190965,-98.6078,0
loopring,lrc,Loopring,519,0.03163067,39375439,6393588.0,0.16237502774254783,9.830427240396752,-0.13508127346947169,-6.73715,-18.249333965092774,-35.34467092147336,-99.15829,0
espresso,esp,Espresso,521,0.075768,39207008,85345439.0,2.176790409510463,28.232235244430377,-1.0035120535850712,-10.76541,5.180915700726853,0.0,-20.22165,0
auki-labs,auki,Auki,520,0.01053966,39104030,314966.0,0.008054566242916651,15.385695553746526,-1.187081375901351,-11.0462,88.47118463221454,35.862984290700304,-82.51496,0
aegis-yusd,yusd,Aegis YUSD,522,0.998921,39077009,8639.01,0.00022107654145177795,1.141832036767675,0.01667449403281584,-0.13759,-0.05774070823281685,-0.07057113634256595,-14.4788,0
resupply-usd,reusd,Resupply USD,523,0.987588,38942836,330286.0,0.008481303210685529,1.701418000218716,0.014755311858248056,-0.11449,-0.10684077617020474,-0.17253390198426788,-16.64887,0
enjincoin,enj,Enjin Coin,525,0.0198943,38473437,6195305.0,0.16102811402059036,6.983608370236698,-0.18846327909652172,-4.2783,-8.438082119726573,-37.38946739172496,-99.58757,0
subsquid,sqd,SQD,524,0.03862311,38380078,2460609.0,0.06411162061734216,5.5104314489433905,-1.1336625852280922,-3.65658,-13.153904098843515,-45.30473714117741,-86.40997,0
mass-vehicle-ledger,mvl,MVL,526,0.00138341,38255961,50597.0,0.0013225912688482717,4.152059042510895,-1.6232479488201563,-3.80833,-1.0261615208879733,-19.713483360278524,-98.01733,0
atomone,atone,AtomOne,527,0.30879,38152946,11709.48,0.0003069089343716734,10.849120761682697,-1.1689846534092119,-4.36563,7.335402882116789,-11.770917548385974,-98.17959,0
dovu-2,dovu,DOVU,528,0.00380227,38012456,13183.23,0.00034681342347361085,5.131934344483677,-1.263237396394989,-1.97475,5.649970254972474,-2.7001758293950058,-59.27618,0
affine,sn120,affine,529,15.82,37987868,1786974.0,0.04704064992539197,8.154235145385593,0.44438459175384804,-4.52222,30.713436952249946,2.0037446316951093,-48.92237,0
useless-3,useless,Useless Coin,530,0.03781745,37836989,17087567.0,0.4516101162278003,35.940815681649596,-0.5767064358763775,-23.15883,13.335543223174817,-48.037511058395594,-91.31769,0
lagrange,la,Lagrange,531,0.195853,37803935,12285817.0,0.32498778235651926,8.693765221875584,0.007259550227443014,-6.91248,-12.813499565271064,-32.02431954854546,-88.63129,0
glidr,glidr,Glidr,532,1.063,37697644,122544.0,0.0032507071264188288,3.5747883349012266,0.3890023078510605,-1.52617,-2.548756375231389,-13.562991170938767,-49.35533,0
iostoken,iost,IOST,533,0.00119814,37632690,4855878.0,0.12903350783587356,5.827365750246229,0.005986390642205561,-3.786,-3.80401283552694,-22.942657988925117,-99.07544,0
egl1,egl1,EGL1,535,0.03887417,37528659,5634576.0,0.15014061653521912,1.1639862664591933,-0.1454896544314145,-0.44448,-0.0502051156616356,30.81635797158674,-68.34778,0
helio-protocol-hay,lisusd,Lista USD,534,0.998088,37527614,29019.0,0.0007732705841623717,0.4171976819679284,-0.0015642887060971316,0.00402,-0.038828568426904596,0.18666226144268788,-50.1205,0
notcoin,not,Notcoin,536,0.0003737,37082903,7624219.0,0.20559930272988605,7.971635001337979,0.02417672523832176,-4.74261,-5.628424545098771,-31.292289180890222,-98.68636,0
bim-2,bim,BIM,537,1.23,36832627,219154.0,0.005949996452873155,4.065040650406507,-0.34400318698211224,-1.6176,-2.032558649697662,-37.490691028901644,-60.01748,0
apro,at,Apro,538,0.159669,36728715,4693196.0,0.12778002170781091,2.3179201974083945,0.22233676231132896,-0.21266,-0.2681698836473847,-1.0565708599848855,-81.44284,0
botxcoin,botx,BOTXCOIN,539,0.625013,36684877,63838.0,0.0017401721150652897,0.681425826342814,-0.25694592644119973,-0.44066,0.0962523915188924,-0.16975368586075748,-80.84655,0
kgen,kgen,KGeN,541,0.183796,36552294,2225891.0,0.060896068520350594,8.536638446973825,4.016210133782428,6.52958,8.990659741290603,-31.772453148862418,-71.74057,0
swftcoin,swftc,SWFTCOIN,540,0.00364467,36459244,759015.0,0.020818177140480478,6.076819026139542,-0.12361861339184911,-5.27482,-6.061419946436672,-26.607458000188167,-92.18561,0
stepn,gmt,GMT,542,0.01166528,36314018,8526100.0,0.23478811956308443,7.921884429692219,-0.4556596329079201,-4.77854,-6.471203807158068,-30.918468369872492,-99.71601,0
cross-2,cross,CROSS,544,0.107477,36028336,3488568.0,0.09682845191629166,2.552173953497023,0.07286380689987239,1.28568,4.0177994048134105,-16.10951292030457,-75.4582,0
skyai,skyai,SkyAI,543,0.03596933,35999540,3288168.0,0.09133916711157976,4.001436779611952,-0.7229090801526681,0.72365,-2.387001337341022,-20.083947555156605,-60.97919,0
audiera,beat,Audiera,550,0.257541,35800805,8698771.0,0.24297696657938278,22.90936200449636,5.606454832297555,8.78551,2.5326561157470766,-10.790021871867086,-94.88718,0
georgeplaysclashroyale,clash,GeorgePlaysClashRoyale,545,0.03566396,35738947,605904.0,0.016953605264307312,11.92988664186479,-3.573722993324966,-6.17282,-11.988429495101231,-18.773101472410513,-56.55248,0
alchemy-pay,ach,Alchemy Pay,546,0.0072208,35731424,7333462.0,0.20523844781556985,9.034732993574108,-0.34207863168607383,-7.5353,-8.938713181868147,-40.8970734929603,-96.36196,0
deapcoin,dep,DEAPCOIN,547,0.00129622,35682170,342266.0,0.0095920735762427,5.249108947555207,-0.12883510058049694,-0.629,-0.008053162860415713,-6.655999169232079,-98.35701,0
ishares-silver-trust-ondo-tokenized-stock,slvon,iShares Silver Trust (Ondo Tokenized Stock),548,70.57,35642186,12100510.0,0.33949965919598757,3.372537905625634,0.007835002938585096,1.35429,-6.1164614855008566,-18.26922956362643,-35.7683,0
harmony,one,Harmony,549,0.00238634,35441547,4456220.0,0.125734353525821,9.132395216104992,-0.2596646772330037,-5.76745,-5.840667915755969,-33.26695914322374,-99.37148,0
safecoin,safe,SAFEbit,551,0.093029,35043773,432762.0,0.01234918397628018,9.579808446828398,0.045442151991799094,-6.09148,7.504949482361728,-4.055569685602236,-81.66301,0
illuvium,ilv,Illuvium,552,3.69,35022313,8761677.0,0.25017413898391005,7.859078590785909,-0.5663340457180552,-4.92212,-4.856319846481979,-38.970696395472075,-99.80719,0
ecomi,omi,ECOMI,554,0.00012895,34919569,1107442.0,0.031714079861638614,5.513765025203572,-0.09985265832624371,-3.13729,-4.354042816536996,-24.166009389086437,-99.0399,0
ark,ark,ARK,553,0.181898,34905014,854431.0,0.02447874680697736,7.630100385930577,-0.5508063528433104,-5.36356,-5.2143195722706,-29.288429406579645,-98.21913,0
snowbank,sb,Snowbank,555,218.06,34811815,86.85,2.494842627424051e-06,2.210400807117304,-0.448428927276029,-0.14151,-2.9967868401991895,0.4289936694551905,-97.39057,0
cyberconnect,cyber,CYBER,556,0.570851,34719304,38338693.0,1.1042471646321022,23.441318312484345,-0.6687210474777489,-17.8049,-1.2420123271724963,-19.90687578322023,-96.36117,0
hermez-network-token,hez,Hermez Network,557,3.13,34700095,36016.0,0.0010379222304722796,2.2364217252396257,0.13154333364479914,-0.35312,0.1698465855763793,-10.922395253055752,-69.50225,0
frankencoin,zchf,Frankencoin,558,1.29,34634083,671361.0,0.019384402353023175,1.5503875968992262,0.3957746539045709,-0.56701,-0.711285763484562,2.2493027976337925,-2.53812,0
dogelon-mars,elon,Dogelon Mars,559,3.4325e-08,34324835,2404625.0,0.07005496166259795,3.4726875455207624,-0.6107163015995037,-3.08918,3.0554223370160103,-25.498569937452736,-98.67642,0
auction,auction,Bounce,561,4.84,34308266,10577750.0,0.3083149116309172,8.677685950413222,-0.6124874893446974,-7.07663,-4.7116288233027515,-1.4464769112660167,-93.12479,0
hive,hive,Hive,560,0.065952,34300093,1908071.0,0.055628741298164995,9.559983017952458,-0.021441970101826312,-7.0451,-7.79964159251971,-31.750292415940372,-98.06373,0
chex-token,chex,Chintai,562,0.03420602,34208704,193783.0,0.005664727900828982,5.152046335703491,-0.4545634709852193,-4.27924,9.053703205970038,-43.11591600413473,-95.7396,0
helder,hldr,Helder,563,0.172475,34079054,4584.0,0.00013451077603269152,1.3694738367879422,0.7714265948429778,0.3282,-10.095702848444528,-30.739604266428742,-63.37766,0
lisk,lsk,Lisk,564,0.150161,34003319,7026616.0,0.2066450042714948,6.85730649103294,-0.9299529132124358,1.43435,7.218347459912958,-17.387931062914557,-99.56609,0
power-ledger,powr,Powerledger,565,0.064067,33925544,1854799.0,0.05467263841075032,7.345435247475303,-0.35333176744262124,-5.79708,-4.386019697644645,-29.71206101207497,-96.61336,0
pumpmeme,pm,PumpMeme,566,1.058,33849375,157183.0,0.004643601248176665,3.4971644612476296,-0.04563009565318479,-0.6675,-1.3484194399507057,1.9961088501555677,-8.24715,0
ethereum-pow-iou,ethw,EthereumPoW,567,0.313094,33750793,1830537.0,0.05423685896802484,8.850696595910488,-0.5079436466099968,-6.59869,-4.5075815875420515,-38.65230842249574,-99.46609,0
constitutiondao,people,ConstitutionDAO,568,0.00666656,33743207,7505598.0,0.2224328588565989,5.550538808620943,-0.33318627427925457,-2.62208,1.9046739566245512,-30.296854182761653,-96.40036,0
aintivirus,ainti,AIntivirus,569,0.0337323,33726458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1644,0
unit-00-rei,rei,Rei,571,0.03368046,33693238,806252.0,0.023929193151456682,16.048800996185907,-2.36282751617134,1.52628,22.548277447435915,109.45013713883247,-84.61329,0
nirvana-ana-2,ana,Nirvana ANA,570,4.12,33687219,1854.68,5.5055895234332047e-05,1.2135922330097044,-0.019692868845028313,-1.17681,1.1548541620600068,-15.286195911669672,-21.57373,0
tokenlon,lon,Tokenlon,572,0.271695,33550486,26641.0,0.0007940570518114104,2.1627192256022347,-0.5777695984749043,-1.53191,-2.8910752126104025,-34.77703800618917,-97.22445,0
ore,ore,ORE,573,77.69,33491284,643387.0,0.019210580281126276,9.280473677435975,0.5583531738411303,1.01861,17.414174356232333,-16.948723272955064,-94.66819,0
tria,tria,TRIA,575,0.01545915,33309465,12136854.0,0.3643665246499756,19.43703243710035,-1.8951787784393788,-12.92697,-0.6970918180985929,0.0,-44.21792,0
abey,abey,Abey,574,0.03216677,33280238,15377.88,0.00046207241666961635,2.1119310393925175,-0.5224317717610836,-1.67934,-2.021410153178459,-7.817677156422305,-97.54788,0
collect-on-fanable,collect,Collect on Fanable,576,0.061882,33220807,4435973.0,0.1335299591006323,20.296693707378562,-0.2789261673807888,-14.59109,1.3598404467109617,-43.73273081516734,-46.66256,0
hive_dollar,hbd,Hive Dollar,577,0.976752,33084542,249.09,7.528893705102522e-06,3.400248988484273,0.0,0.66275,-3.2764917979056474,1.3278761187573012,-75.426,0
derive,drv,Derive,578,0.0383292,33059419,209915.0,0.006349627620497505,19.27913966375505,-0.14845366260747644,-15.99746,-9.966010931857639,-27.76632679057181,-83.20288,0
manta-network,manta,Manta Network,579,0.070865,32935608,5829335.0,0.17699187456931112,9.868058985394763,-1.6403226205350747,-7.57378,-10.592130174385513,-6.750798923688195,-98.25076,0
xtusd,xtusd,XT Stablecoin XTUSD,580,0.999556,32797625,2324934.0,0.07088726698960672,0.2622164240922843,-0.023682777138687033,-0.00239,-0.06640806745621286,-0.019149361663351957,-97.63552,0
ai-analysis-token,aiat,AI Analysis Token,581,0.296771,32747968,17311.93,0.0005286413495945764,4.411145293846103,1.0741585294565343,1.86109,-1.1336123505458813,-1.6364466779381415,-67.87785,0
certik,ctk,Shentu,582,0.210133,32482563,1098992.0,0.03383329080282242,4.473357349868902,0.3638737274833376,-1.13923,0.29100867786357587,-17.11630617060068,-94.66779,0
rif-token,rif,Rootstock Infrastructure Framework,583,0.03250541,32454190,4221653.0,0.1300803686673431,5.697482357552189,-0.49085368639126037,1.22718,-14.302816519073641,-9.201017367428987,-92.87743,0
proprietary-trading-network,sn8,Proprietary Trading Network,586,7.83,32448172,483429.0,0.014898497209642503,9.067688378033205,0.5872317283511571,-4.78436,13.489457761398246,-20.762434267372782,-69.14917,0
thena,the,Thena,585,0.261677,32409799,5704756.0,0.1760194810217737,4.7413414247335455,0.22817849758135308,-2.3947,-5.219514139697039,11.223820528886593,-93.5182,0
openledger-2,open,OpenLedger,584,0.150072,32396349,7764149.0,0.23966123466567174,8.809771309771316,0.3202727239006926,-5.79824,-13.750722622056522,-3.1786318617863345,-91.72859,0
bitcastle-token,bce,bitcastle Token,587,0.080946,32378410,115753.0,0.003575005690520319,29.262718355446836,1.8150127353388428,-13.3051,-0.5179818515378427,-42.211638417728686,-53.62803,0
targon,sn4,Targon,588,7.77,32321590,198339.0,0.006136424600398681,8.494208494208497,0.6243272602497859,-5.10725,19.503428336581667,-22.804232757020046,-80.31255,0
unit-plasma,uxpl,Unit Plasma,593,0.089369,32177143,553753.0,0.01720951421945696,10.270899305128168,-0.18907940597220427,-6.23691,-0.04765904286363279,-27.676790741906387,-94.31941,0
solo-coin,solo,Sologenic,589,0.080628,32164120,1340026.0,0.041662137810703354,11.301284913429571,-2.1423919542759142,-7.40561,-14.236624460551361,-41.57840826377118,-98.76383,0
corn-3,corn,Corn,590,0.061215,32141378,8000068.0,0.24890245838246264,2.478150780037568,-0.10662776068788286,-1.5684,-9.07108638455171,-12.502846135008008,-67.28283,0
micron-technology-ondo-tokenized-stock,muon,Micron Technology (Ondo Tokenized Stock),592,416.77,32118190,907990.0,0.02827027301351664,6.322432036854865,-0.9570384654397711,3.91003,-2.4103488443632166,14.984481040497332,-8.09544,0
ustbl-tokenized-u-s-treasury-bill,ustbl,USTBL,594,1.045,31992274,8252.04,0.0002579385260328791,0.09569377990431693,-0.04142118846701055,-0.05717,0.002578058242340555,0.1929842277236973,-0.07707,0
stratis,strax,Xertra,591,0.01543345,31822977,2707291.0,0.08507346751374015,8.893215710032432,-2.8625752389537693,-1.63971,-0.5824589535057734,-25.6637679295944,-99.93243,0
fx-usd-saving,fxsave,f(x) USD Saving,595,1.084,31674540,7307.3,0.0002306994829285603,1.4760147601476026,-0.005373546469086947,-0.14178,-0.07423391769064121,0.5682608227420408,-14.01396,0
mango-markets,mngo,Mango,596,0.02833984,31668839,15500.09,0.0004894429505293832,9.033748955533966,-0.004616354296740599,-7.0749,-6.945067983319518,57.957222781177045,-94.31891,0
kinetiq,kntq,Kinetiq,597,0.11711,31574516,398992.0,0.012636519907383537,15.306976347024174,-0.7816745820690151,-10.22815,-10.734914190827698,-16.40257596911333,-61.3016,0
tornado-cash,torn,Tornado Cash,598,8.27,31556086,78700.0,0.0024939721611862762,9.068923821039904,0.19070308014449194,-4.30878,2.266667936667622,-28.918614016754322,-98.1007,0
noon-usn,usn,Noon USN,599,0.999297,31431765,229211.0,0.007292336271921097,0.1983394326211366,0.05193330557059558,0.00466,-0.013648354066303506,-0.019637680654199807,-10.4211,0
spell-token,spell,Spell,601,0.00018224,31255724,2741891.0,0.08772444368909836,5.125109745390702,-0.679172573004669,-3.87026,-2.8164458254728193,-26.685530584571765,-99.48074,0
nkyc-token,nkyc,NKYC Token,602,7.79,31172297,195895.0,0.0062842658017790605,3.337612323491665,-0.03531804820642811,-2.27956,1.4828032508865843,-35.377932527967275,-77.98348,0
somnia,somi,Somnia,603,0.194382,31137984,11611373.0,0.3729006026851321,5.537035322200627,-0.12929028216594537,-1.704,3.429593835241712,1.3410899424346006,-89.47929,0
dacxi,dxi,Dacxi,604,0.00050277,31131861,288559.0,0.009268928702977313,11.931897289018824,0.5982634292440505,0.40438,3.5039815195928394,-21.971443766163812,-99.26269,0
war,war,WAR,600,0.03108209,31082087,8799261.0,0.28309749599504047,21.106592252966255,-0.6423971836763752,8.48127,3.004935345318195,0.0,-22.8649,0
